n_sub,rep_i,rep_j,n_shared,ari_k24
80,5,34,68,0.7599630835416545
80,5,35,66,0.7029961676924864
80,5,36,67,0.7248357228195937
80,5,37,66,0.8190197960281385
80,5,38,66,0.8490577161908494
80,5,39,69,0.8126661216419188
80,5,40,69,0.77682871877034
80,5,41,66,0.8029206113483076
80,5,42,66,0.7873596366323606
80,5,43,66,0.8647747262244908
80,5,44,66,0.67455758459522
80,5,45,66,0.7654370489174017
80,5,46,67,0.9021728032020258
80,5,47,68,0.773236745685515
80,5,48,69,0.6976824102404822
80,5,49,67,0.6728895187444763
80,6,7,66,0.6392434407898325
80,6,8,67,0.7390649472225056
80,6,9,67,0.6267732910796959
80,6,10,66,0.680002492677759
80,6,11,66,0.6628477619238897
80,6,12,66,0.6919246927026607
80,6,13,67,0.8343312020095339
80,6,14,67,0.7930981679902338
80,6,15,68,0.7306462180215315
80,6,16,70,0.7237642514947822
80,6,17,69,0.6282373109655299
80,6,18,67,0.670203578038248
80,6,19,66,0.6934897360703812
80,6,20,68,0.707097548431339
80,6,21,68,0.7878987552104969
80,6,22,67,0.7810837924328444
80,6,23,69,0.8751206869335056
80,6,24,69,0.5988206244151041
80,6,25,65,0.7206639954207212
80,6,26,66,0.7010778443113772
80,6,27,66,0.6854026585690826
80,6,28,69,0.6558794192618863
80,6,29,67,0.6731810839061164
80,6,30,69,0.6084144178909746
80,6,31,68,0.8159610405714651
80,6,32,69,0.7438368468325672
80,6,33,69,0.8073740065755037
80,6,34,69,0.7629593593293915
80,6,35,65,0.8045112781954887
80,6,36,69,0.7625770410177004
80,6,37,67,0.7453104972820175
80,6,38,67,0.7378439847800545
80,6,39,66,0.8703138293048424
80,6,40,66,0.5378880795196399
80,6,41,66,0.6993237483661988
80,6,42,67,0.723796415820883
80,6,43,67,0.772736
80,6,44,67,0.6790868375217716
80,6,45,67,0.6719831239063767
80,6,46,67,0.7409126063418406
80,6,47,69,0.7451368830040132
80,6,48,68,0.7414049046968707
80,6,49,71,0.9345897712616146
80,7,8,67,0.750674936154688
80,7,9,66,0.6845024336928999
80,7,10,66,0.840978438151128
80,7,11,66,0.7532561505065123
80,7,12,68,0.6334937059249983
80,7,13,70,0.6646828015694932
80,7,14,65,0.6890791960807006
80,7,15,66,0.7045176751498348
80,7,16,70,0.692623662134799
80,7,17,66,0.8179393711972982
80,7,18,67,0.7562625770034921
80,7,19,66,0.7045047527207604
80,7,20,70,0.8682820890416053
80,7,21,66,0.5945711560142225
80,7,22,67,0.6539674022402575
80,7,23,66,0.648782621373378
80,7,24,68,0.7170043333066625
80,7,25,68,0.7838077236383193
80,7,26,70,0.9058479532163742
80,7,27,67,0.8106047627205757
80,7,28,67,0.8040515124241523
80,7,29,65,0.8012851665856687
80,7,30,67,0.6947994432493989
80,7,31,68,0.7110176121107047
80,7,32,68,0.6821074287901502
80,7,33,65,0.7192525191408159
80,7,34,66,0.6861242903663434
80,7,35,66,0.6742378559463986
80,7,36,67,0.7180397642360986
80,7,37,66,0.7907684504184631
80,7,38,67,0.799094302674255
80,7,39,66,0.7090736470907365
80,7,40,67,0.7649562654941765
80,7,41,67,0.8188932988807888
80,7,42,71,0.8590075366192699
80,7,43,66,0.7265948632974316
80,7,44,68,0.6809287957015185
80,7,45,68,0.7862893596697711
80,7,46,66,0.7949726975992191
80,7,47,67,0.5602287564322976
80,7,48,66,0.671387310584726
80,7,49,67,0.5379967299353096
80,8,9,67,0.7740203460047288
80,8,10,67,0.8624200628296825
80,8,11,67,0.8518073593631578
80,8,12,69,0.8225550260948491
80,8,13,67,0.7926863572433193
80,8,14,68,0.7879025529187212
80,8,15,67,0.9090202081301616
80,8,16,65,0.845427084002828
80,8,17,67,0.8507813982916799
80,8,18,67,0.9126114918212668
80,8,19,68,0.8896065379292164
80,8,20,67,0.8569258878611397
80,8,21,67,0.7180587971621559
80,8,22,68,0.8123734112053312
80,8,23,68,0.690725568496548
80,8,24,68,0.7595305611326144
80,8,25,67,0.9051581769436997
80,8,26,67,0.7797326107314352
80,8,27,70,0.846643093006778
80,8,28,66,0.8909509080815291
80,8,29,69,0.8897397494626419
80,8,30,68,0.7967857927097057
80,8,31,69,0.767069742164066
80,8,32,69,0.90209498372423
80,8,33,66,0.8001093958915765
80,8,34,65,0.8361903761846008
80,8,35,69,0.7847925797574151
80,8,36,69,0.8469096671949287
80,8,37,68,0.858738389651832
80,8,38,69,0.8818665878309233
80,8,39,69,0.7800307544384246
80,8,40,69,0.8248201504361921
80,8,41,68,0.8527001205945018
80,8,42,68,0.8114900676954874
80,8,43,68,0.8929837154851342
80,8,44,69,0.6979886507585042
80,8,45,65,0.8053425222925046
80,8,46,65,0.8955106415043789
80,8,47,67,0.8656474015368156
80,8,48,65,0.8368258568257645
80,8,49,66,0.6802408811802705
80,9,10,68,0.783042160988776
80,9,11,67,0.8737856110744421
80,9,12,67,0.6333844041626042
80,9,13,67,0.7202267193758672
80,9,14,67,0.5459834629284854
80,9,15,70,0.8647312912058042
80,9,16,67,0.7610368777624191
80,9,17,68,0.8390018999156055
80,9,18,70,0.7772702357025397
80,9,19,68,0.7299723277021365
80,9,20,68,0.8516228155879186
80,9,21,68,0.7595723633835112
80,9,22,67,0.7213227458664192
80,9,23,65,0.6110533970496572
80,9,24,70,0.7508336691370138
80,9,25,69,0.6466853649091101
80,9,26,67,0.6916256550240093
80,9,27,68,0.7908303409903451
80,9,28,68,0.8023360219718862
80,9,29,68,0.850698097900215
80,9,30,65,0.7587319149315856
80,9,31,66,0.6768877257930682
80,9,32,66,0.8435714806621776
80,9,33,69,0.6172999763983951
80,9,34,71,0.6200900710068981
80,9,35,67,0.4876879631194033
80,9,36,67,0.7274564272790107
80,9,37,66,0.7614000549880684
80,9,38,66,0.8037052477452287
80,9,39,67,0.5244752236751549
80,9,40,70,0.7789664551223935
80,9,41,69,0.8371930846075986
80,9,42,68,0.8662719511581489
80,9,43,65,0.7998954088428863
80,9,44,66,0.5295841619689878
80,9,45,68,0.8241205060202825
80,9,46,69,0.7895339268810285
80,9,47,67,0.6004956690305008
80,9,48,67,0.5839449023371345
80,9,49,67,0.5471719770166164
80,10,11,69,0.8817137484158456
80,10,12,65,0.6944867886178862
80,10,13,67,0.7408338246093064
80,10,14,68,0.7446996466431095
80,10,15,68,0.9045587244554233
80,10,16,66,0.7578347578347578
80,10,17,69,0.8818605147163373
80,10,18,68,0.9060636435151115
80,10,19,67,0.8527834544644366
80,10,20,68,0.8676925522419084
80,10,21,70,0.705813350177085
80,10,22,67,0.7785358548564278
80,10,23,69,0.7558962264150944
80,10,24,67,0.7990495851672964
80,10,25,67,0.868333097611267
80,10,26,68,0.9023726086827522
80,10,27,67,0.9090965155720012
80,10,28,68,0.8808980470552052
80,10,29,67,0.8813642776657292
80,10,30,67,0.854738299471359
80,10,31,66,0.7741582261155215
80,10,32,66,0.8726432662049907
80,10,33,67,0.7876492244959856
80,10,34,67,0.740466697698893
80,10,35,68,0.7044871605400488
80,10,36,67,0.8423350697460108
80,10,37,69,0.905384404424536
80,10,38,65,0.8810876735870499
80,10,39,68,0.7652022164012269
80,10,40,67,0.8214900417998525
80,10,41,67,0.8268300985350777
80,10,42,67,0.907255090448309
80,10,43,66,0.855767189026203
80,10,44,65,0.823669040352662
80,10,45,68,0.8315230363236011
80,10,46,68,0.9257554358791302
80,10,47,67,0.6631770257631154
80,10,48,68,0.7590655158423292
80,10,49,67,0.6801884961040839
80,11,12,65,0.6813701967443062
80,11,13,69,0.596066793140367
80,11,14,67,0.6950986171874192
80,11,15,67,0.8430563301728946
80,11,16,66,0.7736307032046997
80,11,17,69,0.9019170839484018
80,11,18,67,0.828513766986142
80,11,19,66,0.8059125108196284
80,11,20,66,0.7943014571430893
80,11,21,69,0.6280091102163196
80,11,22,66,0.706006389102679
80,11,23,67,0.5929113924050633
80,11,24,67,0.7023604139137951
80,11,25,68,0.7885187960451715
80,11,26,66,0.8240563019833653
80,11,27,68,0.850451696785123
80,11,28,68,0.8981244737515768
80,11,29,66,0.8397988461035768
80,11,30,67,0.8455314243614619
80,11,31,67,0.6457324022014463
80,11,32,66,0.8530908165861104
80,11,33,67,0.7425891747335116
80,11,34,68,0.6796039902850007
80,11,35,69,0.5940791145927439
80,11,36,67,0.861470877288456
80,11,37,68,0.9557677919105673
80,11,38,68,0.8973053152039555
80,11,39,67,0.6426685916843545
80,11,40,67,0.8170631399123611
80,11,41,66,0.825296442687747
80,11,42,66,0.8965221650747
80,11,43,69,0.9049941424046514
80,11,44,68,0.7164708541182867
80,11,45,67,0.7856812054153218
80,11,46,68,0.8357653708616911
80,11,47,68,0.7338289105091745
80,11,48,70,0.6599970135881739
80,11,49,67,0.6541838900681488
80,12,13,68,0.7663729157420909
80,12,14,67,0.7657967625758159
80,12,15,68,0.7376170854682118
80,12,16,66,0.7300779647107098
80,12,17,69,0.7651785969628507
80,12,18,67,0.7339060467302039
80,12,19,68,0.8527713252709737
80,12,20,67,0.7326764096906313
80,12,21,67,0.6642604338227565
80,12,22,68,0.7748293009321918
80,12,23,66,0.6600357248416155
80,12,24,69,0.7190250913228337
80,12,25,66,0.7974491498215286
80,12,26,67,0.7271504436427657
80,12,27,68,0.633421073805446
80,12,28,69,0.755723389190465
80,12,29,69,0.7464225677493878
80,12,30,66,0.7468116080512166
80,12,31,65,0.7180561682105573
80,12,32,67,0.7919992473966436
80,12,33,67,0.7390461558773578
80,12,34,67,0.8166490629282728
80,12,35,68,0.7239892452851961
80,12,36,69,0.7982987145609399
80,12,37,68,0.7100698519324159
80,12,38,68,0.7531253788477151
80,12,39,67,0.8375005512192971
80,12,40,68,0.717341894313907
80,12,41,66,0.7361299052774019
80,12,42,66,0.7233329033922352
80,12,43,67,0.7727957799547852
80,12,44,65,0.6618487336668603
80,12,45,66,0.6960007086230569
80,12,46,66,0.6982358402971216
80,12,47,69,0.8113595939647935
80,12,48,66,0.676359517442102
80,12,49,67,0.5243087658089839
80,13,14,66,0.709282063197026
80,13,15,68,0.7902922179178393
80,13,16,71,0.7671469943163017
80,13,17,67,0.6713269870182167
80,13,18,65,0.7539340439993462
80,13,19,66,0.7448381340810604
80,13,20,69,0.8802710471467942
80,13,21,68,0.8123699599987108
80,13,22,67,0.7855457004601839
80,13,23,69,0.8159373403711901
80,13,24,68,0.6006987800891004
80,13,25,70,0.7739699103026838
80,13,26,66,0.6708173473847797
80,13,27,68,0.7026613233239731
80,13,28,67,0.6526107289068251
80,13,29,66,0.8216894082439702
80,13,30,66,0.6704033525405971
80,13,31,68,0.8287070854638422
80,13,32,69,0.7376390822325265
80,13,33,67,0.7793992114141701
80,13,34,67,0.8711971499630302
80,13,35,69,0.7912982782689623
80,13,36,69,0.7676433658260727
80,13,37,67,0.700335821457435
80,13,38,68,0.7244551656448502
80,13,39,65,0.7669141336321613
80,13,40,69,0.7177385315129449
80,13,41,70,0.7476290342206412
80,13,42,68,0.7175637261420034
80,13,43,67,0.7006737497241391
80,13,44,66,0.6031742804808382
80,13,45,68,0.7240019846840852
80,13,46,68,0.7337576469959661
80,13,47,68,0.8084030432908473
80,13,48,69,0.8234352335860313
80,13,49,68,0.6248094439209738
80,14,15,69,0.7579054442527973
80,14,16,67,0.7140318990340433
80,14,17,67,0.6964548802003184
80,14,18,69,0.7071546410534093
80,14,19,66,0.7074118143300533
80,14,20,66,0.6543300618271434
80,14,21,70,0.6861598440545809
80,14,22,67,0.7082705611976629
80,14,23,68,0.7503163206048742
80,14,24,68,0.6369473156960066
80,14,25,65,0.8383371824480369
80,14,26,67,0.7135813264351902
80,14,27,67,0.6765907172995781
80,14,28,67,0.735146142788692
80,14,29,68,0.6831052248737107
80,14,30,68,0.6669601584855822
80,14,31,67,0.7462316994466323
80,14,32,67,0.7067020161538936
80,14,33,68,0.8665793009030642
80,14,34,69,0.8209643901236308
80,14,35,68,0.8369424059499422
80,14,36,66,0.8244397202116251
80,14,37,69,0.7637944973037322
80,14,38,66,0.739845286780396
80,14,39,70,0.7952904078933984
80,14,40,69,0.6468523453884234
80,14,41,70,0.623412954594362
80,14,42,65,0.70442089706363
80,14,43,68,0.7365541845249151
80,14,44,67,0.771035277796774
80,14,45,67,0.6448363934268228
80,14,46,68,0.732297344472057
80,14,47,67,0.7660918584793024
80,14,48,65,0.6691815558860952
80,14,49,67,0.7348667616506068
80,15,16,68,0.781048758049678
80,15,17,66,0.7618155319591922
80,15,18,67,0.8936084212471345
80,15,19,69,0.9102560832990262
80,15,20,66,0.8735249490955117
80,15,21,67,0.7612245286894358
80,15,22,67,0.7798576193558022
80,15,23,69,0.7167917246686811
80,15,24,68,0.7860050518756654
80,15,25,69,0.8059827498871471
80,15,26,67,0.8050488786658999
80,15,27,66,0.8058056657503581
80,15,28,69,0.834852839674053
80,15,29,67,0.8996472448607226
80,15,30,66,0.820289404076552
80,15,31,65,0.7216659896293818
80,15,32,67,0.9366428444525953
80,15,33,69,0.7688536453608668
80,15,34,70,0.8014704305494993
80,15,35,67,0.6725050916496945
80,15,36,68,0.77657303522045
80,15,37,66,0.8700522654799998
80,15,38,66,0.8965059708093763
80,15,39,67,0.7595804388830105
80,15,40,68,0.7578882205308164
80,15,41,67,0.8412056211247038
80,15,42,66,0.7519083969465649
80,15,43,67,0.8567831261892231
80,15,44,66,0.6638179863036957
80,15,45,66,0.8260497386916561
80,15,46,68,0.9064310382786597
80,15,47,68,0.7363474362978341
80,15,48,68,0.705106279012949
80,15,49,69,0.6159943879340583
80,16,17,68,0.7994473865991251
80,16,18,66,0.8384180790960452
80,16,19,67,0.8099430564602551
80,16,20,68,0.8326646011602966
80,16,21,68,0.7395692260068454
80,16,22,66,0.7246918192005977
80,16,23,67,0.6931585312443114
80,16,24,67,0.7559472606441692
80,16,25,69,0.8097828490557694
80,16,26,68,0.7389732416189795
80,16,27,66,0.7806274928693993
80,16,28,68,0.7859129868177034
80,16,29,66,0.8372809119716974
80,16,30,66,0.7492434718130624
80,16,31,67,0.6827846214545614
80,16,32,68,0.8078654472687582
80,16,33,69,0.8071767374716436
80,16,34,67,0.7092227128532942
80,16,35,66,0.7792305813927676
80,16,36,68,0.8289592696972554
80,16,37,66,0.791264398428657
80,16,38,66,0.853838291462693
80,16,39,66,0.7418899858956276
80,16,40,70,0.8086052651616984
80,16,41,66,0.8113054334696861
80,16,42,67,0.7437700149496463
80,16,43,68,0.815842139112751
80,16,44,68,0.7017772921343215
80,16,45,70,0.7233764994113716
80,16,46,67,0.8131519629761087
80,16,47,68,0.7685350068370711
80,16,48,67,0.6754269105001817
80,16,49,70,0.6621020847531831
80,17,18,66,0.7812758906379453
80,17,19,69,0.7921934711792588
80,17,20,65,0.8217407699427514
80,17,21,67,0.6899037142282198
80,17,22,69,0.721041634816287
80,17,23,66,0.7197614632501685
80,17,24,70,0.6916113607905873
80,17,25,66,0.8546420756486403
80,17,26,66,0.8412233774099122
80,17,27,67,0.8727471912453783
80,17,28,70,0.9389328419302532
80,17,29,65,0.8255168675631727
80,17,30,67,0.8126720422257194
80,17,31,66,0.7622236348869881
80,17,32,66,0.8054505798259443
80,17,33,70,0.7399126984394089
80,17,34,67,0.708890265132859
80,17,35,67,0.6181393163114073
80,17,36,68,0.8464965315343983
80,17,37,68,0.8078654472687582
80,17,38,68,0.8090092082871017
80,17,39,66,0.6872721971132818
80,17,40,67,0.8787675566240668
80,17,41,67,0.8570304669734559
80,17,42,68,0.9443519503312876
80,17,43,67,0.821486031165261
80,17,44,66,0.6951588502269289
80,17,45,67,0.7509783323196766
80,17,46,65,0.7853656957404964
80,17,47,70,0.660257542743851
80,17,48,67,0.6989067006506138
80,17,49,67,0.5891572209371616
80,18,19,67,0.9004924371701928
80,18,20,69,0.8498046551718753
80,18,21,67,0.6620604565083282
80,18,22,68,0.8768037834229087
80,18,23,68,0.6415578332607574
80,18,24,69,0.8276873833022139
80,18,25,68,0.7938041682695571
80,18,26,65,0.8106144021140718
80,18,27,68,0.8222468286230241
80,18,28,68,0.8123255742105571
80,18,29,68,0.8880795005666446
80,18,30,66,0.8166803764675719
80,18,31,66,0.7128514056224899
80,18,32,66,0.9321069829359797
80,18,33,68,0.8021353930031804
80,18,34,70,0.7293411699428423
80,18,35,67,0.7356791328777222
80,18,36,67,0.7503387533875339
80,18,37,69,0.8341432826461828
80,18,38,67,0.8895529524264881
80,18,39,66,0.7340112223703382
80,18,40,68,0.7960718314146062
80,18,41,68,0.8347729760381912
80,18,42,66,0.8064189125374894
80,18,43,67,0.7828200972447326
80,18,44,68,0.6771921335499257
80,18,45,68,0.7831185488303914
80,18,46,70,0.8940395995003992
80,18,47,66,0.7551345343120075
80,18,48,68,0.7122091511039439
80,18,49,68,0.6724127123425061
80,19,20,67,0.8425465246755447
80,19,21,67,0.6454007510763136
80,19,22,68,0.7268743914313535
80,19,23,69,0.6935661963196594
80,19,24,69,0.8025940377834049
80,19,25,69,0.8062374046053719
80,19,26,66,0.7927827446296524
80,19,27,68,0.7263539726113721
80,19,28,67,0.8058377412851476
80,19,29,68,0.9034994510595785
80,19,30,67,0.7938891112780553
80,19,31,66,0.6760262943263647
80,19,32,65,0.8970912614154074
80,19,33,66,0.7849688272519991
80,19,34,65,0.7975747902758044
80,19,35,67,0.7202431000563261
80,19,36,68,0.7368907368907369
80,19,37,67,0.8146028551663418
80,19,38,68,0.907592341279207
80,19,39,67,0.8003578200694221
80,19,40,67,0.7921863657361579
80,19,41,66,0.898884004058167
80,19,42,67,0.7539066683747293
80,19,43,68,0.8454611355980167
80,19,44,67,0.659059367771781
80,19,45,66,0.7876301192918471
80,19,46,68,0.887002808594779
80,19,47,68,0.7480619753163222
80,19,48,67,0.6822342891778571
80,19,49,66,0.5866715767928027
80,20,21,67,0.7150085235473207
80,20,22,65,0.8467934658067895
80,20,23,67,0.7458200708450391
80,20,24,66,0.7607937462417318
80,20,25,66,0.8258207174549899
80,20,26,67,0.824681704882766
80,20,27,70,0.8334088134820542
80,20,28,67,0.7999200930199204
80,20,29,71,0.9420397030435158
80,20,30,68,0.7620916124835511
80,20,31,71,0.8009674050458968
80,20,32,65,0.8405723045477772
80,20,33,65,0.7541790339205034
80,20,34,66,0.7856669803757538
80,20,35,67,0.777736822705492
80,20,36,67,0.7534048960293126
80,20,37,68,0.8044171227509296
80,20,38,69,0.8918272555969174
80,20,39,65,0.7519578848772365
80,20,40,69,0.839506341757084
80,20,41,67,0.8844997649248947
80,20,42,69,0.8706462518221386
80,20,43,66,0.7809449433814916
80,20,44,68,0.6704049800262553
80,20,45,68,0.9332974638834902
80,20,46,68,0.8627171113563988
80,20,47,67,0.7252494115945093
80,20,48,67,0.7629909734081484
80,20,49,68,0.5774058577405857
80,21,22,67,0.6876849068893266
80,21,23,68,0.727353103560108
80,21,24,67,0.6964897076088092
80,21,25,67,0.6697932785450261
80,21,26,67,0.5815556817260118
80,21,27,68,0.6275959104651975
80,21,28,67,0.629487970388649
80,21,29,68,0.706252591235991
80,21,30,67,0.6798303682250724
80,21,31,69,0.7348239372180896
80,21,32,69,0.7151675485008818
80,21,33,67,0.6381080350651477
80,21,34,68,0.63710242696381
80,21,35,68,0.7068845268775897
80,21,36,69,0.7597700392776424
80,21,37,67,0.7050263732473423
80,21,38,66,0.7144488381642377
80,21,39,66,0.6968924896480553
80,21,40,67,0.5662387117158605
80,21,41,68,0.767405694609819
80,21,42,65,0.6902788700018148
80,21,43,66,0.7186726311902615
80,21,44,66,0.6295804902704069
80,21,45,66,0.7514065858613247
80,21,46,68,0.6660757750339195
80,21,47,67,0.6932137308357518
80,21,48,68,0.7028677456689876
80,21,49,67,0.7258635934022378
80,22,23,68,0.7614624629369037
80,22,24,69,0.6685504379768296
80,22,25,67,0.7621026875378583
80,22,26,65,0.7238644811838425
80,22,27,67,0.7628026206577241
80,22,28,67,0.6812696136231745
80,22,29,67,0.787250614103409
80,22,30,68,0.7418328028145418
80,22,31,68,0.6992342223395828
80,22,32,69,0.7719181641736695
80,22,33,67,0.7434803346525208
80,22,34,70,0.8012311438037979
80,22,35,68,0.761474732259309
80,22,36,66,0.7133288522541008
80,22,37,66,0.6923441012897882
80,22,38,67,0.6923260817595027
80,22,39,68,0.7395441314972502
80,22,40,66,0.6142378904260967
80,22,41,69,0.6885902309064162
80,22,42,67,0.8072430621636811
80,22,43,67,0.7045436152052353
80,22,44,67,0.6184641932700604
80,22,45,67,0.6473621719328714
80,22,46,66,0.7309857008070911
80,22,47,68,0.7602267821271707
80,22,48,68,0.7556149855554448
80,22,49,65,0.6490822150239087
80,23,24,66,0.6038602734172653
80,23,25,67,0.6999747992013285
80,23,26,67,0.5986024844720497
80,23,27,66,0.7278369537867986
80,23,28,66,0.715391419725785
80,23,29,67,0.6932801496062566
80,23,30,68,0.6270808764395676
80,23,31,67,0.9063753334664174
80,23,32,70,0.6678704391342546
80,23,33,67,0.732710027600027
80,23,34,68,0.6968643243266827
80,23,35,66,0.7704211725844329
80,23,36,66,0.7483613358445652
80,23,37,67,0.6441369249419548
80,23,38,66,0.7342593990638684
80,23,39,69,0.8344364957322101
80,23,40,66,0.5512384299786602
80,23,41,67,0.7132885752867114
80,23,42,67,0.7102093654912921
80,23,43,69,0.6982000493137175
80,23,44,67,0.680686158092365
80,23,45,68,0.7150408037646685
80,23,46,66,0.701418014779309
80,23,47,66,0.6637485077596498
80,23,48,67,0.709866090118913
80,23,49,70,0.8109371982693382
80,24,25,66,0.6508150778763145
80,24,26,68,0.7532485948030361
80,24,27,66,0.6626469241337201
80,24,28,69,0.7168625127546822
80,24,29,65,0.8344803854094975
80,24,30,66,0.750922738771617
80,24,31,65,0.6434922335297268
80,24,32,68,0.8309483385884066
80,24,33,67,0.614253313258851
80,24,34,68,0.6305580301057585
80,24,35,66,0.6463397399660825
80,24,36,66,0.5615686274509804
80,24,37,67,0.7019271059161314
80,24,38,67,0.7744498530439251
80,24,39,68,0.693322563274098
80,24,40,66,0.6802408811802705
80,24,41,69,0.8487964966189028
80,24,42,67,0.6635689125384097
80,24,43,66,0.7197604790419162
80,24,44,66,0.7059315594654695
80,24,45,66,0.7563352826510721
80,24,46,66,0.7884149220840547
80,24,47,69,0.6254102203469292
80,24,48,67,0.600881441301821
80,24,49,67,0.5761110500772259
80,25,26,68,0.8416185774873114
80,25,27,67,0.8496509308510638
80,25,28,68,0.8731502234349116
80,25,29,65,0.807629437169847
80,25,30,67,0.785333363931486
80,25,31,69,0.7560143966660352
80,25,32,67,0.767352637649487
80,25,33,67,0.8766275622018822
80,25,34,68,0.881138730615908
80,25,35,68,0.7960704026903107
80,25,36,70,0.901448374580932
80,25,37,65,0.8580254618072891
80,25,38,68,0.8033284961149176
80,25,39,67,0.772390364422483
80,25,40,68,0.7881978048914491
80,25,41,66,0.7705766611169971
80,25,42,66,0.8162733030976578
80,25,43,67,0.787349616750091
80,25,44,68,0.7086027811342588
80,25,45,69,0.7185339638331409
80,25,46,67,0.8120940028821638
80,25,47,66,0.7895606210769739
80,25,48,67,0.8238254030860435
80,25,49,65,0.6758571086070486
80,26,27,67,0.8266888237415148
80,26,28,67,0.8450402604077437
80,26,29,67,0.8080687514920029
80,26,30,69,0.7765470074793498
80,26,31,66,0.6542530899618954
80,26,32,67,0.7956788526226296
80,26,33,68,0.7628170421889967
80,26,34,66,0.7777156003233228
80,26,35,66,0.6818499371244935
80,26,36,67,0.767242426450939
80,26,37,69,0.8919571786392363
80,26,38,67,0.8458475832611663
80,26,39,67,0.7780436182939173
80,26,40,66,0.7845789651673994
80,26,41,67,0.7697267165148792
80,26,42,71,0.8456411114031106
80,26,43,69,0.8470610093582234
80,26,44,68,0.7421859177749275
80,26,45,68,0.7730162151609925
80,26,46,66,0.8572145860792066
80,26,47,67,0.6130974321169677
80,26,48,65,0.6880356530682208
80,26,49,65,0.6125369023702404
80,27,28,67,0.8682884875291805
80,27,29,70,0.8250475414289595
80,27,30,66,0.749533814792667
80,27,31,69,0.7171117638980535
80,27,32,65,0.786550542547116
80,27,33,66,0.7175476021174054
80,27,34,66,0.7344262295081967
80,27,35,72,0.6445093488408481
80,27,36,69,0.8335072068811343
80,27,37,68,0.8315758689015875
80,27,38,70,0.8455702825252878
80,27,39,66,0.7263861742619072
80,27,40,68,0.7831881893424409
80,27,41,67,0.7906738484322855
80,27,42,68,0.938905619027915
80,27,43,66,0.7392041636893018
80,27,44,66,0.6234079952956406
80,27,45,66,0.765478841870824
80,27,46,67,0.8355107104114439
80,27,47,65,0.7169794757448602
80,27,48,67,0.7965142364106989
80,27,49,67,0.6483553480878662
80,28,29,68,0.7998503091441588
80,28,30,68,0.8281100658986871
80,28,31,66,0.7451979615836927
80,28,32,67,0.8737600584666215
80,28,33,66,0.7461625674246734
80,28,34,66,0.6665379016643662
80,28,35,67,0.6381286968172164
80,28,36,69,0.8653142543267575
80,28,37,68,0.8470572805256206
80,28,38,67,0.8762363557719219
80,28,39,67,0.7314466172719544
80,28,40,66,0.827244397910949
80,28,41,66,0.8191950825730903
80,28,42,66,0.8792627913895835
80,28,43,66,0.8904076748033941
80,28,44,66,0.7188314844205317
80,28,45,67,0.776263861854676
80,28,46,68,0.8409054931138199
80,28,47,67,0.6611982945890158
80,28,48,66,0.6864129291958304
80,28,49,70,0.6421334629812471
80,29,30,67,0.761125570888376
80,29,31,68,0.7263410080041737
80,29,32,68,0.898718613072661
80,29,33,68,0.7401574803149606
80,29,34,66,0.8177484929202299
80,29,35,70,0.7664524843405927
80,29,36,66,0.7412618060609473
80,29,37,68,0.8229733312610281
80,29,38,70,0.9043351404955968
80,29,39,66,0.774065188132717
80,29,40,68,0.935957267360135
80,29,41,68,0.8738426168459307
80,29,42,67,0.833890209134872
80,29,43,65,0.8523129356354212
80,29,44,68,0.7012278170683723
80,29,45,66,0.9068467233497793
80,29,46,68,0.8840404888026433
80,29,47,66,0.7443217865753077
80,29,48,66,0.7314193721491816
80,29,49,68,0.5982166868654413
80,30,31,70,0.6900525288083386
80,30,32,68,0.7853110894330451
80,30,33,67,0.6743171907275648
80,30,34,66,0.5966478205819303
80,30,35,66,0.6968086571027342
80,30,36,67,0.7395239485532523
80,30,37,69,0.7719464775846294
80,30,38,68,0.807375910513028
80,30,39,68,0.7283345713253784
80,30,40,66,0.7070701158843498
80,30,41,67,0.8488659822002269
80,30,42,66,0.7660327337870141
80,30,43,66,0.7474747474747475
80,30,44,66,0.7723646259328464
80,30,45,65,0.7325280414150129
80,30,46,66,0.7124260355029586
80,30,47,66,0.6692699088865223
80,30,48,66,0.685172570817825
80,30,49,67,0.5503275483115919
80,31,32,67,0.6478326878138968
80,31,33,66,0.675799974089908
80,31,34,67,0.6753903641504341
80,31,35,70,0.7660978552608899
80,31,36,68,0.768118034194678
80,31,37,66,0.7256826901376664
80,31,38,68,0.790632987781404
80,31,39,69,0.7394057206331575
80,31,40,67,0.5967268566880565
80,31,41,67,0.7761136323885447
80,31,42,68,0.7173975542996672
80,31,43,67,0.6484540999956637
80,31,44,69,0.6848142866001116
80,31,45,68,0.778405567422311
80,31,46,66,0.664838237471011
80,31,47,67,0.6714960908167322
80,31,48,66,0.6720517786158393
80,31,49,67,0.6921000802392588
80,32,33,66,0.8175355450236966
80,32,34,68,0.7609380068308879
80,32,35,66,0.6886185572141367
80,32,36,66,0.7811648306346335
80,32,37,66,0.8693719296821079
80,32,38,66,0.8841781874039939
80,32,39,66,0.7722555434576687
80,32,40,66,0.8374046989264042
80,32,41,67,0.8375324277006044
80,32,42,67,0.7431629605044806
80,32,43,67,0.9331768847169258
80,32,44,68,0.6247721698028754
80,32,45,69,0.8007765130285027
80,32,46,65,0.8997787274418743
80,32,47,68,0.7626573172143484
80,32,48,67,0.7070841295585567
80,32,49,68,0.7174419980382952
80,33,34,68,0.874882304940054
80,33,35,67,0.792465535395088
