trait,model,boot_i,boot_j,spearman_full,jaccard_top_k
Seed_Length,RandomForest,20,25,0.2410177678283035,0.25
Seed_Length,RandomForest,20,26,0.27382802386568766,0.0
Seed_Length,RandomForest,20,27,0.2572350647189685,0.1111111111111111
Seed_Length,RandomForest,20,28,0.3171493814748681,0.1111111111111111
Seed_Length,RandomForest,20,29,0.36984519742885946,0.0
Seed_Length,RandomForest,21,22,0.30460722710296445,0.0
Seed_Length,RandomForest,21,23,0.2663753658226237,0.0
Seed_Length,RandomForest,21,24,0.26569139881622383,0.0
Seed_Length,RandomForest,21,25,0.23255098585089676,0.0
Seed_Length,RandomForest,21,26,0.24561801755948592,0.1111111111111111
Seed_Length,RandomForest,21,27,0.30133146710777453,0.1111111111111111
Seed_Length,RandomForest,21,28,0.2648720652041685,0.0
Seed_Length,RandomForest,21,29,0.25111139604764743,0.0
Seed_Length,RandomForest,22,23,0.3545209342127525,0.0
Seed_Length,RandomForest,22,24,0.19284801214817754,0.0
Seed_Length,RandomForest,22,25,0.2790794595403324,0.1111111111111111
Seed_Length,RandomForest,22,26,0.3211172911577543,0.0
Seed_Length,RandomForest,22,27,0.30095907960216395,0.0
Seed_Length,RandomForest,22,28,0.23788166153734291,0.0
Seed_Length,RandomForest,22,29,0.2811331139912384,0.0
Seed_Length,RandomForest,23,24,0.26353102553382485,0.0
Seed_Length,RandomForest,23,25,0.3267885352972514,0.1111111111111111
Seed_Length,RandomForest,23,26,0.40297695509732656,0.0
Seed_Length,RandomForest,23,27,0.30155519604457126,0.1111111111111111
Seed_Length,RandomForest,23,28,0.27346164612839763,0.1111111111111111
Seed_Length,RandomForest,23,29,0.28034960407959514,0.1111111111111111
Seed_Length,RandomForest,24,25,0.31224856782103244,0.0
Seed_Length,RandomForest,24,26,0.36653111082834966,0.1111111111111111
Seed_Length,RandomForest,24,27,0.3637131698941089,0.0
Seed_Length,RandomForest,24,28,0.2988469466657531,0.0
Seed_Length,RandomForest,24,29,0.24497443541316807,0.1111111111111111
Seed_Length,RandomForest,25,26,0.28026975162514034,0.0
Seed_Length,RandomForest,25,27,0.3212863700747655,0.0
Seed_Length,RandomForest,25,28,0.2943575993925911,0.25
Seed_Length,RandomForest,25,29,0.3118064821042299,0.1111111111111111
Seed_Length,RandomForest,26,27,0.3410031782697516,0.0
Seed_Length,RandomForest,26,28,0.3020743264878651,0.0
Seed_Length,RandomForest,26,29,0.29346642262178585,0.0
Seed_Length,RandomForest,27,28,0.2684053307679723,0.0
Seed_Length,RandomForest,27,29,0.2886138185519786,0.0
Seed_Length,RandomForest,28,29,0.4057104404693156,0.1111111111111111
Seed_Thickness,LightGBM,0,1,0.67387441849409,0.1111111111111111
Seed_Thickness,LightGBM,0,2,0.668803977801051,0.0
Seed_Thickness,LightGBM,0,3,0.6949386284920067,0.0
Seed_Thickness,LightGBM,0,4,0.6370727869916061,0.1111111111111111
Seed_Thickness,LightGBM,0,5,0.6537289899310513,0.1111111111111111
Seed_Thickness,LightGBM,0,6,0.6708758181632593,0.0
Seed_Thickness,LightGBM,0,7,0.6917450672498388,0.0
Seed_Thickness,LightGBM,0,8,0.6783003401993095,0.0
Seed_Thickness,LightGBM,0,9,0.6991085323888477,0.1111111111111111
Seed_Thickness,LightGBM,0,10,0.6738520629389696,0.0
Seed_Thickness,LightGBM,0,11,0.7115574192952994,0.0
Seed_Thickness,LightGBM,0,12,0.6865733358129337,0.1111111111111111
Seed_Thickness,LightGBM,0,13,0.6751564119809444,0.0
Seed_Thickness,LightGBM,0,14,0.6584315427542301,0.0
Seed_Thickness,LightGBM,0,15,0.6779570367283816,0.0
Seed_Thickness,LightGBM,0,16,0.676344631828281,0.1111111111111111
Seed_Thickness,LightGBM,0,17,0.6711473120339387,0.1111111111111111
Seed_Thickness,LightGBM,0,18,0.6788570198093037,0.0
Seed_Thickness,LightGBM,0,19,0.685135714775109,0.25
Seed_Thickness,LightGBM,0,20,0.6689238124135694,0.25
Seed_Thickness,LightGBM,0,21,0.675468933916319,0.0
Seed_Thickness,LightGBM,0,22,0.6881944155856866,0.1111111111111111
Seed_Thickness,LightGBM,0,23,0.7053443647585395,0.0
Seed_Thickness,LightGBM,0,24,0.6873771066698919,0.1111111111111111
Seed_Thickness,LightGBM,0,25,0.7082185637240987,0.0
Seed_Thickness,LightGBM,0,26,0.6605240076121867,0.1111111111111111
Seed_Thickness,LightGBM,0,27,0.6868183716016772,0.1111111111111111
Seed_Thickness,LightGBM,0,28,0.6976640738063311,0.1111111111111111
Seed_Thickness,LightGBM,0,29,0.6706022772239848,0.0
Seed_Thickness,LightGBM,1,2,0.6835794085034447,0.0
Seed_Thickness,LightGBM,1,3,0.7455584372365133,0.25
Seed_Thickness,LightGBM,1,4,0.6868834415361963,0.1111111111111111
Seed_Thickness,LightGBM,1,5,0.7096766302789969,0.25
Seed_Thickness,LightGBM,1,6,0.6773715359586335,0.0
Seed_Thickness,LightGBM,1,7,0.7316893517476288,0.0
Seed_Thickness,LightGBM,1,8,0.7051785633885137,0.1111111111111111
Seed_Thickness,LightGBM,1,9,0.7429091920930576,0.25
Seed_Thickness,LightGBM,1,10,0.702801231597007,0.1111111111111111
Seed_Thickness,LightGBM,1,11,0.7586090196862559,0.0
Seed_Thickness,LightGBM,1,12,0.7117279747863791,0.25
Seed_Thickness,LightGBM,1,13,0.7122415457045816,0.0
Seed_Thickness,LightGBM,1,14,0.7255123334484576,0.0
Seed_Thickness,LightGBM,1,15,0.701310042801072,0.0
Seed_Thickness,LightGBM,1,16,0.6909604023664335,0.0
Seed_Thickness,LightGBM,1,17,0.7357846103508401,0.0
Seed_Thickness,LightGBM,1,18,0.7321388650794427,0.0
Seed_Thickness,LightGBM,1,19,0.710433603805534,0.1111111111111111
Seed_Thickness,LightGBM,1,20,0.6996637158489811,0.1111111111111111
Seed_Thickness,LightGBM,1,21,0.7240044157394965,0.0
Seed_Thickness,LightGBM,1,22,0.714588934923074,0.25
Seed_Thickness,LightGBM,1,23,0.7316638305071947,0.25
Seed_Thickness,LightGBM,1,24,0.7296266896355966,0.25
Seed_Thickness,LightGBM,1,25,0.7342567644850377,0.0
Seed_Thickness,LightGBM,1,26,0.7472370950083127,0.1111111111111111
Seed_Thickness,LightGBM,1,27,0.6919315182844893,0.25
Seed_Thickness,LightGBM,1,28,0.7170869039345945,0.1111111111111111
Seed_Thickness,LightGBM,1,29,0.71712542629784,0.0
Seed_Thickness,LightGBM,2,3,0.6851383491174813,0.1111111111111111
Seed_Thickness,LightGBM,2,4,0.6672306965206826,0.0
Seed_Thickness,LightGBM,2,5,0.6882465375316882,0.0
Seed_Thickness,LightGBM,2,6,0.6605788086452292,0.1111111111111111
Seed_Thickness,LightGBM,2,7,0.7213878174249722,0.1111111111111111
Seed_Thickness,LightGBM,2,8,0.7122995851330244,0.0
Seed_Thickness,LightGBM,2,9,0.7324584091312681,0.0
Seed_Thickness,LightGBM,2,10,0.6874781205561203,0.0
Seed_Thickness,LightGBM,2,11,0.7242742456678072,0.0
Seed_Thickness,LightGBM,2,12,0.6689710795630123,0.1111111111111111
Seed_Thickness,LightGBM,2,13,0.7078839854635756,0.0
Seed_Thickness,LightGBM,2,14,0.700909309547813,0.0
Seed_Thickness,LightGBM,2,15,0.6704717010944266,0.0
Seed_Thickness,LightGBM,2,16,0.6853597429418781,0.0
Seed_Thickness,LightGBM,2,17,0.6948970690843702,0.1111111111111111
Seed_Thickness,LightGBM,2,18,0.7080524379552244,0.0
Seed_Thickness,LightGBM,2,19,0.7010690480152243,0.0
Seed_Thickness,LightGBM,2,20,0.6791595972420504,0.0
Seed_Thickness,LightGBM,2,21,0.7481049681963283,0.1111111111111111
Seed_Thickness,LightGBM,2,22,0.7093838687079557,0.1111111111111111
Seed_Thickness,LightGBM,2,23,0.6857503694930847,0.1111111111111111
Seed_Thickness,LightGBM,2,24,0.714378657352318,0.1111111111111111
Seed_Thickness,LightGBM,2,25,0.7014985604801103,0.1111111111111111
Seed_Thickness,LightGBM,2,26,0.7183330988899126,0.0
Seed_Thickness,LightGBM,2,27,0.6741037461075632,0.0
Seed_Thickness,LightGBM,2,28,0.6960002125371765,0.0
Seed_Thickness,LightGBM,2,29,0.7026420160829117,0.0
Seed_Thickness,LightGBM,3,4,0.6744755127808951,0.0
Seed_Thickness,LightGBM,3,5,0.6824892158356975,0.1111111111111111
Seed_Thickness,LightGBM,3,6,0.7030686005685368,0.0
Seed_Thickness,LightGBM,3,7,0.7402720895340821,0.0
Seed_Thickness,LightGBM,3,8,0.7246460179342225,0.1111111111111111
Seed_Thickness,LightGBM,3,9,0.7587649212983223,0.0
Seed_Thickness,LightGBM,3,10,0.6939205530441056,0.1111111111111111
Seed_Thickness,LightGBM,3,11,0.7620124026628671,0.0
Seed_Thickness,LightGBM,3,12,0.7310530965408175,0.25
Seed_Thickness,LightGBM,3,13,0.7326879548750015,0.0
Seed_Thickness,LightGBM,3,14,0.711146417140564,0.0
Seed_Thickness,LightGBM,3,15,0.6717310901339403,0.0
Seed_Thickness,LightGBM,3,16,0.7050057091400773,0.0
Seed_Thickness,LightGBM,3,17,0.7397754656591659,0.0
Seed_Thickness,LightGBM,3,18,0.701593234606086,0.0
Seed_Thickness,LightGBM,3,19,0.7178589172629126,0.1111111111111111
Seed_Thickness,LightGBM,3,20,0.7488236011348365,0.1111111111111111
Seed_Thickness,LightGBM,3,21,0.749763141299469,0.0
Seed_Thickness,LightGBM,3,22,0.7251740777354723,0.25
Seed_Thickness,LightGBM,3,23,0.776679691093993,0.42857142857142855
Seed_Thickness,LightGBM,3,24,0.7016578822627938,0.1111111111111111
Seed_Thickness,LightGBM,3,25,0.7553100735630318,0.1111111111111111
Seed_Thickness,LightGBM,3,26,0.7619981402997054,0.1111111111111111
Seed_Thickness,LightGBM,3,27,0.6950627809650586,0.1111111111111111
Seed_Thickness,LightGBM,3,28,0.7052272931293163,0.0
Seed_Thickness,LightGBM,3,29,0.7665988039190736,0.25
Seed_Thickness,LightGBM,4,5,0.6844740641722445,0.0
Seed_Thickness,LightGBM,4,6,0.635268600848191,0.0
Seed_Thickness,LightGBM,4,7,0.6787708164084293,0.0
Seed_Thickness,LightGBM,4,8,0.6495582778336308,0.0
Seed_Thickness,LightGBM,4,9,0.6826804433637365,0.1111111111111111
Seed_Thickness,LightGBM,4,10,0.6438074217422733,0.0
Seed_Thickness,LightGBM,4,11,0.6774833640719886,0.0
Seed_Thickness,LightGBM,4,12,0.6549070331627909,0.0
Seed_Thickness,LightGBM,4,13,0.6604722352339096,0.0
Seed_Thickness,LightGBM,4,14,0.6748188358276155,0.0
Seed_Thickness,LightGBM,4,15,0.6733182842097463,0.1111111111111111
Seed_Thickness,LightGBM,4,16,0.6823298716806796,0.1111111111111111
Seed_Thickness,LightGBM,4,17,0.6622260081183607,0.1111111111111111
Seed_Thickness,LightGBM,4,18,0.6692138921010278,0.0
Seed_Thickness,LightGBM,4,19,0.6568403104720701,0.1111111111111111
Seed_Thickness,LightGBM,4,20,0.6640215417614578,0.1111111111111111
Seed_Thickness,LightGBM,4,21,0.6818698433517112,0.0
Seed_Thickness,LightGBM,4,22,0.6595123921758353,0.0
Seed_Thickness,LightGBM,4,23,0.6586762625337508,0.0
Seed_Thickness,LightGBM,4,24,0.6756381302880857,0.1111111111111111
Seed_Thickness,LightGBM,4,25,0.6849610315883378,0.0
Seed_Thickness,LightGBM,4,26,0.6879060473818076,0.1111111111111111
Seed_Thickness,LightGBM,4,27,0.6532083996929396,0.0
Seed_Thickness,LightGBM,4,28,0.6573168272114703,0.0
Seed_Thickness,LightGBM,4,29,0.6419610301900669,0.0
Seed_Thickness,LightGBM,5,6,0.6390688774261747,0.0
Seed_Thickness,LightGBM,5,7,0.6768113886368116,0.1111111111111111
Seed_Thickness,LightGBM,5,8,0.7003371734513101,0.25
Seed_Thickness,LightGBM,5,9,0.7164194980487129,0.1111111111111111
Seed_Thickness,LightGBM,5,10,0.6858763173459699,0.1111111111111111
Seed_Thickness,LightGBM,5,11,0.7048615194450542,0.0
Seed_Thickness,LightGBM,5,12,0.7084954325481109,0.25
Seed_Thickness,LightGBM,5,13,0.6789369449738453,0.0
Seed_Thickness,LightGBM,5,14,0.6953662085465114,0.0
Seed_Thickness,LightGBM,5,15,0.6769469845588942,0.0
Seed_Thickness,LightGBM,5,16,0.6963828689442634,0.1111111111111111
Seed_Thickness,LightGBM,5,17,0.6990712712659524,0.0
Seed_Thickness,LightGBM,5,18,0.7411718572812859,0.25
Seed_Thickness,LightGBM,5,19,0.7101486613653555,0.42857142857142855
Seed_Thickness,LightGBM,5,20,0.6908930644365178,0.1111111111111111
Seed_Thickness,LightGBM,5,21,0.6975612841160621,0.25
Seed_Thickness,LightGBM,5,22,0.7028330842080682,0.25
Seed_Thickness,LightGBM,5,23,0.6823017021151643,0.1111111111111111
Seed_Thickness,LightGBM,5,24,0.72141823261355,0.25
Seed_Thickness,LightGBM,5,25,0.7334442432487984,0.1111111111111111
Seed_Thickness,LightGBM,5,26,0.7202279573079929,0.0
Seed_Thickness,LightGBM,5,27,0.6585332389966566,0.42857142857142855
Seed_Thickness,LightGBM,5,28,0.6885263343349614,0.1111111111111111
Seed_Thickness,LightGBM,5,29,0.6928621710392928,0.1111111111111111
Seed_Thickness,LightGBM,6,7,0.6963391366236511,0.0
Seed_Thickness,LightGBM,6,8,0.6864595529168629,0.0
Seed_Thickness,LightGBM,6,9,0.710924710103486,0.0
Seed_Thickness,LightGBM,6,10,0.6514189037835812,0.0
Seed_Thickness,LightGBM,6,11,0.7241533763348244,0.1111111111111111
Seed_Thickness,LightGBM,6,12,0.6752946002972724,0.0
Seed_Thickness,LightGBM,6,13,0.6831149728246051,0.0
Seed_Thickness,LightGBM,6,14,0.6858855123753964,0.0
Seed_Thickness,LightGBM,6,15,0.6961763499256818,0.0
Seed_Thickness,LightGBM,6,16,0.6835597488146158,0.0
Seed_Thickness,LightGBM,6,17,0.7015837822948142,0.1111111111111111
Seed_Thickness,LightGBM,6,18,0.6626945631032665,0.0
Seed_Thickness,LightGBM,6,19,0.7072180980998896,0.0
Seed_Thickness,LightGBM,6,20,0.708830298852439,0.0
Seed_Thickness,LightGBM,6,21,0.7101973715303656,0.0
Seed_Thickness,LightGBM,6,22,0.6787172346676099,0.0
Seed_Thickness,LightGBM,6,23,0.6752017858715912,0.0
Seed_Thickness,LightGBM,6,24,0.6814745465757044,0.0
Seed_Thickness,LightGBM,6,25,0.6977870069871596,0.25
Seed_Thickness,LightGBM,6,26,0.6725936135374995,0.0
Seed_Thickness,LightGBM,6,27,0.6592437060331193,0.0
Seed_Thickness,LightGBM,6,28,0.6606962661972204,0.0
Seed_Thickness,LightGBM,6,29,0.6770176056288792,0.0
Seed_Thickness,LightGBM,7,8,0.7396447804644776,0.0
Seed_Thickness,LightGBM,7,9,0.7358653996467968,0.0
Seed_Thickness,LightGBM,7,10,0.6959510465358537,0.0
Seed_Thickness,LightGBM,7,11,0.7325418299730552,0.0
Seed_Thickness,LightGBM,7,12,0.7212168284699141,0.0
Seed_Thickness,LightGBM,7,13,0.7042175513759684,0.0
Seed_Thickness,LightGBM,7,14,0.7061560889803667,0.0
Seed_Thickness,LightGBM,7,15,0.6849585174972629,0.0
Seed_Thickness,LightGBM,7,16,0.7145194380628913,0.0
Seed_Thickness,LightGBM,7,17,0.7193238381417539,0.0
Seed_Thickness,LightGBM,7,18,0.7251731129285526,0.1111111111111111
Seed_Thickness,LightGBM,7,19,0.7031571838264801,0.1111111111111111
Seed_Thickness,LightGBM,7,20,0.7308332492040343,0.0
Seed_Thickness,LightGBM,7,21,0.761594126702919,0.25
Seed_Thickness,LightGBM,7,22,0.7205445901598084,0.0
Seed_Thickness,LightGBM,7,23,0.7397560940141421,0.1111111111111111
Seed_Thickness,LightGBM,7,24,0.7028856396180482,0.1111111111111111
Seed_Thickness,LightGBM,7,25,0.7178284405504153,0.0
Seed_Thickness,LightGBM,7,26,0.7162998731768295,0.0
Seed_Thickness,LightGBM,7,27,0.6704652494725023,0.1111111111111111
Seed_Thickness,LightGBM,7,28,0.6718913655373763,0.0
Seed_Thickness,LightGBM,7,29,0.702369207837588,0.0
Seed_Thickness,LightGBM,8,9,0.7073025173070979,0.0
Seed_Thickness,LightGBM,8,10,0.7080263238479295,0.1111111111111111
Seed_Thickness,LightGBM,8,11,0.7379817861232799,0.0
Seed_Thickness,LightGBM,8,12,0.706966510013717,0.1111111111111111
Seed_Thickness,LightGBM,8,13,0.7129404993784686,0.0
Seed_Thickness,LightGBM,8,14,0.6993993000255884,0.0
Seed_Thickness,LightGBM,8,15,0.6781347793318782,0.0
Seed_Thickness,LightGBM,8,16,0.7289312931628747,0.1111111111111111
Seed_Thickness,LightGBM,8,17,0.7165361110450816,0.0
Seed_Thickness,LightGBM,8,18,0.7167199417200688,0.1111111111111111
Seed_Thickness,LightGBM,8,19,0.7296381079157513,0.1111111111111111
Seed_Thickness,LightGBM,8,20,0.7005761043893122,0.0
Seed_Thickness,LightGBM,8,21,0.722006840341234,0.1111111111111111
Seed_Thickness,LightGBM,8,22,0.7363634833165307,0.1111111111111111
Seed_Thickness,LightGBM,8,23,0.6982148638993021,0.1111111111111111
Seed_Thickness,LightGBM,8,24,0.6981594979648167,0.25
Seed_Thickness,LightGBM,8,25,0.7461228940292433,0.1111111111111111
Seed_Thickness,LightGBM,8,26,0.7248548133378264,0.0
Seed_Thickness,LightGBM,8,27,0.6657227620324706,0.1111111111111111
Seed_Thickness,LightGBM,8,28,0.6974433511519653,0.0
Seed_Thickness,LightGBM,8,29,0.7227449372106451,0.1111111111111111
Seed_Thickness,LightGBM,9,10,0.7439305087329009,0.0
Seed_Thickness,LightGBM,9,11,0.7558071001399668,0.0
Seed_Thickness,LightGBM,9,12,0.7260607884290285,0.1111111111111111
Seed_Thickness,LightGBM,9,13,0.7234350482193719,0.0
Seed_Thickness,LightGBM,9,14,0.7569361395698079,0.0
Seed_Thickness,LightGBM,9,15,0.695366063126338,0.25
Seed_Thickness,LightGBM,9,16,0.7134213004199007,0.0
Seed_Thickness,LightGBM,9,17,0.7543150276368242,0.0
Seed_Thickness,LightGBM,9,18,0.7272535834187444,0.0
Seed_Thickness,LightGBM,9,19,0.7504385536845136,0.1111111111111111
Seed_Thickness,LightGBM,9,20,0.721162595134856,0.1111111111111111
Seed_Thickness,LightGBM,9,21,0.7591695836928054,0.0
Seed_Thickness,LightGBM,9,22,0.7280492750664527,0.1111111111111111
Seed_Thickness,LightGBM,9,23,0.7399436189208425,0.0
Seed_Thickness,LightGBM,9,24,0.7551710910288337,0.1111111111111111
Seed_Thickness,LightGBM,9,25,0.7538184345238678,0.0
Seed_Thickness,LightGBM,9,26,0.751274165966366,0.0
Seed_Thickness,LightGBM,9,27,0.6935966128285762,0.1111111111111111
Seed_Thickness,LightGBM,9,28,0.6928188218449065,0.25
Seed_Thickness,LightGBM,9,29,0.7388796466289785,0.0
Seed_Thickness,LightGBM,10,11,0.6968292501492654,0.0
Seed_Thickness,LightGBM,10,12,0.7046902424461909,0.1111111111111111
Seed_Thickness,LightGBM,10,13,0.6960912791242349,0.0
Seed_Thickness,LightGBM,10,14,0.7030275808934671,0.1111111111111111
Seed_Thickness,LightGBM,10,15,0.6327443695126606,0.0
Seed_Thickness,LightGBM,10,16,0.6749277079962918,0.0
Seed_Thickness,LightGBM,10,17,0.6915631997471926,0.0
Seed_Thickness,LightGBM,10,18,0.6868574644594494,0.1111111111111111
Seed_Thickness,LightGBM,10,19,0.7084776773042456,0.0
Seed_Thickness,LightGBM,10,20,0.6801269210494301,0.0
Seed_Thickness,LightGBM,10,21,0.6914641714056396,0.0
Seed_Thickness,LightGBM,10,22,0.6862098860549045,0.1111111111111111
Seed_Thickness,LightGBM,10,23,0.6927864658563221,0.1111111111111111
Seed_Thickness,LightGBM,10,24,0.7023042301889484,0.1111111111111111
Seed_Thickness,LightGBM,10,25,0.7370513347194859,0.0
Seed_Thickness,LightGBM,10,26,0.6984666281676079,0.0
Seed_Thickness,LightGBM,10,27,0.6871509866898592,0.1111111111111111
Seed_Thickness,LightGBM,10,28,0.6950193199090005,0.0
Seed_Thickness,LightGBM,10,29,0.7416087274476382,0.1111111111111111
Seed_Thickness,LightGBM,11,12,0.7385212418323499,0.0
Seed_Thickness,LightGBM,11,13,0.7284278820810185,0.0
Seed_Thickness,LightGBM,11,14,0.7223099798788817,0.0
Seed_Thickness,LightGBM,11,15,0.7315126858127239,0.0
Seed_Thickness,LightGBM,11,16,0.7207980770978606,0.0
Seed_Thickness,LightGBM,11,17,0.7385707098601869,0.0
Seed_Thickness,LightGBM,11,18,0.7329997469129673,0.0
Seed_Thickness,LightGBM,11,19,0.7409386872193845,0.0
Seed_Thickness,LightGBM,11,20,0.7539587761773789,0.0
Seed_Thickness,LightGBM,11,21,0.7283043420506201,0.0
Seed_Thickness,LightGBM,11,22,0.7495423571211839,0.0
Seed_Thickness,LightGBM,11,23,0.7555407183476911,0.0
Seed_Thickness,LightGBM,11,24,0.7614745997099985,0.0
Seed_Thickness,LightGBM,11,25,0.7483569170363927,0.0
Seed_Thickness,LightGBM,11,26,0.7503011260275543,0.0
Seed_Thickness,LightGBM,11,27,0.6854759140846428,0.0
Seed_Thickness,LightGBM,11,28,0.7105150810507724,0.0
Seed_Thickness,LightGBM,11,29,0.7190272592911604,0.0
Seed_Thickness,LightGBM,12,13,0.6898158505192478,0.1111111111111111
Seed_Thickness,LightGBM,12,14,0.7336081233946102,0.0
Seed_Thickness,LightGBM,12,15,0.6879187968158574,0.0
Seed_Thickness,LightGBM,12,16,0.7082528045818539,0.0
Seed_Thickness,LightGBM,12,17,0.7333888801108549,0.0
Seed_Thickness,LightGBM,12,18,0.6939131310221779,0.0
Seed_Thickness,LightGBM,12,19,0.7204091704198587,0.1111111111111111
Seed_Thickness,LightGBM,12,20,0.7349730595146041,0.1111111111111111
Seed_Thickness,LightGBM,12,21,0.7361190348015643,0.0
Seed_Thickness,LightGBM,12,22,0.7072461222452315,0.25
Seed_Thickness,LightGBM,12,23,0.7150378274226091,0.1111111111111111
Seed_Thickness,LightGBM,12,24,0.7293239220380079,0.1111111111111111
Seed_Thickness,LightGBM,12,25,0.7278102881976147,0.0
Seed_Thickness,LightGBM,12,26,0.7204789832892644,0.0
Seed_Thickness,LightGBM,12,27,0.6705677455258826,0.25
Seed_Thickness,LightGBM,12,28,0.7124229601674569,0.25
Seed_Thickness,LightGBM,12,29,0.7385583463489049,0.0
Seed_Thickness,LightGBM,13,14,0.678084835891936,0.0
Seed_Thickness,LightGBM,13,15,0.6931787395706469,0.0
Seed_Thickness,LightGBM,13,16,0.6906416665151872,0.0
Seed_Thickness,LightGBM,13,17,0.7181390720235357,0.1111111111111111
Seed_Thickness,LightGBM,13,18,0.6865502671396551,0.0
Seed_Thickness,LightGBM,13,19,0.6906083680920173,0.0
Seed_Thickness,LightGBM,13,20,0.6963576637130524,0.0
Seed_Thickness,LightGBM,13,21,0.7313660938882977,0.0
Seed_Thickness,LightGBM,13,22,0.6932402131524157,0.0
Seed_Thickness,LightGBM,13,23,0.7125713838267599,0.0
Seed_Thickness,LightGBM,13,24,0.6792441143282217,0.0
Seed_Thickness,LightGBM,13,25,0.7431965199833885,0.0
Seed_Thickness,LightGBM,13,26,0.7382528633092318,0.0
Seed_Thickness,LightGBM,13,27,0.7012633517392391,0.0
Seed_Thickness,LightGBM,13,28,0.697545226373067,0.1111111111111111
Seed_Thickness,LightGBM,13,29,0.7000934548337525,0.0
Seed_Thickness,LightGBM,14,15,0.6785571382428489,0.0
Seed_Thickness,LightGBM,14,16,0.6871070586113212,0.0
Seed_Thickness,LightGBM,14,17,0.7232095043269492,0.0
Seed_Thickness,LightGBM,14,18,0.6903412508092491,0.1111111111111111
Seed_Thickness,LightGBM,14,19,0.7157493739242052,0.0
Seed_Thickness,LightGBM,14,20,0.680342050620203,0.0
Seed_Thickness,LightGBM,14,21,0.7379841995388502,0.0
Seed_Thickness,LightGBM,14,22,0.6815374072422044,0.0
Seed_Thickness,LightGBM,14,23,0.736753483442375,0.0
Seed_Thickness,LightGBM,14,24,0.708936606592288,0.0
Seed_Thickness,LightGBM,14,25,0.7140214271032441,0.0
Seed_Thickness,LightGBM,14,26,0.7321032846781669,0.0
Seed_Thickness,LightGBM,14,27,0.6700855042654255,0.0
Seed_Thickness,LightGBM,14,28,0.6919036004077357,0.0
Seed_Thickness,LightGBM,14,29,0.6848161455544074,0.1111111111111111
Seed_Thickness,LightGBM,15,16,0.7024495217214393,0.0
Seed_Thickness,LightGBM,15,17,0.6992762158315027,0.0
Seed_Thickness,LightGBM,15,18,0.6956346430004655,0.0
Seed_Thickness,LightGBM,15,19,0.687955067962957,0.0
Seed_Thickness,LightGBM,15,20,0.6966483306742881,0.0
Seed_Thickness,LightGBM,15,21,0.6773445856853414,0.0
Seed_Thickness,LightGBM,15,22,0.7049124332849998,0.0
Seed_Thickness,LightGBM,15,23,0.6731019661087099,0.0
Seed_Thickness,LightGBM,15,24,0.6872908725070577,0.0
Seed_Thickness,LightGBM,15,25,0.6904328179772892,0.0
Seed_Thickness,LightGBM,15,26,0.6939493098833982,0.0
Seed_Thickness,LightGBM,15,27,0.6785335969540066,0.0
Seed_Thickness,LightGBM,15,28,0.675460924620614,0.1111111111111111
Seed_Thickness,LightGBM,15,29,0.6583470955816036,0.0
Seed_Thickness,LightGBM,16,17,0.7107456083806764,0.1111111111111111
Seed_Thickness,LightGBM,16,18,0.7048994601276063,0.1111111111111111
Seed_Thickness,LightGBM,16,19,0.7341222228592122,0.25
Seed_Thickness,LightGBM,16,20,0.6852496374982696,0.1111111111111111
Seed_Thickness,LightGBM,16,21,0.7246301251871935,0.1111111111111111
Seed_Thickness,LightGBM,16,22,0.7023843511114156,0.0
Seed_Thickness,LightGBM,16,23,0.693950039780807,0.0
Seed_Thickness,LightGBM,16,24,0.713379729826097,0.1111111111111111
Seed_Thickness,LightGBM,16,25,0.7484034906434701,0.1111111111111111
Seed_Thickness,LightGBM,16,26,0.6962226662509141,0.1111111111111111
Seed_Thickness,LightGBM,16,27,0.6815052078599603,0.0
Seed_Thickness,LightGBM,16,28,0.6869898807135096,0.0
Seed_Thickness,LightGBM,16,29,0.7000423004912125,0.1111111111111111
Seed_Thickness,LightGBM,17,18,0.7420889188429587,0.0
Seed_Thickness,LightGBM,17,19,0.7299956318017139,0.1111111111111111
Seed_Thickness,LightGBM,17,20,0.7082583305484438,0.25
Seed_Thickness,LightGBM,17,21,0.7597526710469832,0.0
Seed_Thickness,LightGBM,17,22,0.7145307780398759,0.0
Seed_Thickness,LightGBM,17,23,0.7083439662513334,0.0
Seed_Thickness,LightGBM,17,24,0.7047493669328508,0.0
Seed_Thickness,LightGBM,17,25,0.7393268500172685,0.1111111111111111
Seed_Thickness,LightGBM,17,26,0.7615435260756547,0.1111111111111111
Seed_Thickness,LightGBM,17,27,0.6996929257280446,0.0
Seed_Thickness,LightGBM,17,28,0.6901168059577526,0.0
Seed_Thickness,LightGBM,17,29,0.7137558646977147,0.0
Seed_Thickness,LightGBM,18,19,0.7185343548168335,0.25
Seed_Thickness,LightGBM,18,20,0.711018612383926,0.0
Seed_Thickness,LightGBM,18,21,0.7360977139669085,0.25
Seed_Thickness,LightGBM,18,22,0.7150681279529733,0.0
Seed_Thickness,LightGBM,18,23,0.6998298024662702,0.0
Seed_Thickness,LightGBM,18,24,0.7235459506773922,0.1111111111111111
Seed_Thickness,LightGBM,18,25,0.724959476711099,0.1111111111111111
Seed_Thickness,LightGBM,18,26,0.7178013728223678,0.0
Seed_Thickness,LightGBM,18,27,0.6711505448362555,0.1111111111111111
Seed_Thickness,LightGBM,18,28,0.6859958918801011,0.0
