trait,model,rep,fold,thr_train_fold,n_pos_train,n_pos_test,n_test,auc,pr_auc,mcc,topk,p_pos_class
Flavonoid,LogReg,3,4,162.16005341927917,13,3,15,0.22222222222222224,0.1703703703703704,-0.30151134457776363,0.0,3.0
Flavonoid,RandomForest,3,4,162.16005341927917,13,3,15,0.3611111111111111,0.20238095238095238,0.0,0.0,3.0
Flavonoid,MLP,3,4,162.16005341927917,13,3,15,0.49999999999999994,0.3176638176638177,0.07537783614444091,0.2,3.0
Flavonoid,XGBoost,3,4,162.16005341927917,13,3,15,0.3055555555555556,0.1875901875901876,-0.25,0.0,3.0
Flavonoid,LightGBM,3,4,162.16005341927917,13,3,15,0.3888888888888889,0.21666666666666667,-0.25,0.2,3.0
Flavonoid,LogReg,4,0,162.73498789578457,13,3,16,0.28205128205128205,0.18044871794871795,-0.23076923076923078,0.2,3.0
Flavonoid,RandomForest,4,0,162.73498789578457,13,3,16,0.3076923076923077,0.17826617826617824,0.0,0.0,3.0
Flavonoid,MLP,4,0,162.73498789578457,13,3,16,0.3589743589743589,0.19393939393939397,-0.2773500981126145,0.2,3.0
Flavonoid,XGBoost,4,0,162.73498789578457,13,3,16,0.33333333333333326,0.17965367965367968,-0.12403473458920847,0.0,3.0
Flavonoid,LightGBM,4,0,162.73498789578457,13,3,16,0.23076923076923075,0.1596153846153846,-0.18156825980064073,0.0,3.0
Flavonoid,LogReg,4,1,162.7330278777368,13,3,16,0.10256410256410256,0.14027777777777778,-0.32387513781564786,0.0,3.0
Flavonoid,RandomForest,4,1,162.7330278777368,13,3,16,0.5641025641025641,0.3242424242424242,0.0,0.2,3.0
Flavonoid,MLP,4,1,162.7330278777368,13,3,16,0.17948717948717946,0.1512820512820513,-0.23076923076923078,0.0,3.0
Flavonoid,XGBoost,4,1,162.7330278777368,13,3,16,0.3846153846153846,0.4471153846153846,0.0,0.2,3.0
Flavonoid,LightGBM,4,1,162.7330278777368,13,3,16,0.3589743589743589,0.22916666666666666,0.1794871794871795,0.2,3.0
Flavonoid,LogReg,4,2,162.73498789578457,13,3,16,0.41025641025641024,0.20740740740740743,-0.041344911529736156,0.2,3.0
Flavonoid,RandomForest,4,2,162.73498789578457,13,3,16,0.4358974358974359,0.4564393939393939,0.0,0.2,3.0
Flavonoid,MLP,4,2,162.73498789578457,13,3,16,0.48717948717948717,0.26884920634920634,-0.12403473458920847,0.2,3.0
Flavonoid,XGBoost,4,2,162.73498789578457,13,3,16,0.43589743589743585,0.24444444444444444,-0.12403473458920847,0.2,3.0
Flavonoid,LightGBM,4,2,162.73498789578457,13,3,16,0.4871794871794871,0.4666666666666667,0.30261376633440124,0.2,3.0
Flavonoid,LogReg,4,3,160.1212830479078,13,5,16,0.4181818181818182,0.3304761904761905,0.12727272727272726,0.4,5.0
Flavonoid,RandomForest,4,3,160.1212830479078,13,5,16,0.4,0.3425,0.0,0.4,5.0
Flavonoid,MLP,4,3,160.1212830479078,13,5,16,0.6000000000000001,0.4435897435897436,0.23354968324845687,0.4,5.0
Flavonoid,XGBoost,4,3,160.1212830479078,13,5,16,0.3454545454545455,0.3286538461538462,-0.17407765595569785,0.4,5.0
Flavonoid,LightGBM,4,3,160.1212830479078,13,5,16,0.23636363636363636,0.24964285714285714,-0.32387513781564786,0.2,5.0
Flavonoid,LogReg,4,4,162.16005341927917,13,3,15,0.4444444444444444,0.2566137566137566,-0.19611613513818402,0.2,3.0
Flavonoid,RandomForest,4,4,162.16005341927917,13,3,15,0.4444444444444444,0.3074074074074074,0.0,0.2,3.0
Flavonoid,MLP,4,4,162.16005341927917,13,3,15,0.3333333333333333,0.19120879120879122,-0.19611613513818402,0.0,3.0
Flavonoid,XGBoost,4,4,162.16005341927917,13,3,15,0.5277777777777777,0.33333333333333337,-0.1336306209562122,0.2,3.0
Flavonoid,LightGBM,4,4,162.16005341927917,13,3,15,0.5,0.2417027417027417,-0.30151134457776363,0.0,3.0
Antioxidant,LogReg,0,0,337.8414341045991,13,3,16,0.7435897435897436,0.3888888888888889,0.4236592728681617,0.4,3.0
Antioxidant,RandomForest,0,0,337.8414341045991,13,3,16,0.6153846153846154,0.2777777777777778,0.0,0.2,3.0
Antioxidant,MLP,0,0,337.8414341045991,13,3,16,0.7179487179487178,0.5396825396825397,0.021591675854376522,0.2,3.0
Antioxidant,XGBoost,0,0,337.8414341045991,13,3,16,0.717948717948718,0.3555555555555555,-0.18156825980064073,0.4,3.0
Antioxidant,LightGBM,0,0,337.8414341045991,13,3,16,0.7692307692307693,0.4027777777777778,-0.18156825980064073,0.4,3.0
Antioxidant,LogReg,0,1,343.20708281458474,13,2,16,0.5,0.18333333333333335,-0.18156825980064073,0.2,2.0
Antioxidant,RandomForest,0,1,343.20708281458474,13,2,16,0.5,0.18333333333333335,0.0,0.2,2.0
Antioxidant,MLP,0,1,343.20708281458474,13,2,16,0.5714285714285714,0.19642857142857142,-0.18156825980064073,0.0,2.0
Antioxidant,XGBoost,0,1,343.20708281458474,13,2,16,0.2857142857142857,0.12692307692307692,-0.09759000729485333,0.0,2.0
Antioxidant,LightGBM,0,1,343.20708281458474,13,2,16,0.0357142857142857,0.09821428571428571,-0.14285714285714285,0.0,2.0
Antioxidant,LogReg,0,2,337.8414341045991,13,3,16,0.7435897435897436,0.36507936507936506,-0.12403473458920847,0.2,3.0
Antioxidant,RandomForest,0,2,337.8414341045991,13,3,16,0.6153846153846154,0.45138888888888884,0.0,0.4,3.0
Antioxidant,MLP,0,2,337.8414341045991,13,3,16,0.6153846153846154,0.45138888888888884,0.0,0.4,3.0
Antioxidant,XGBoost,0,2,337.8414341045991,13,3,16,0.6153846153846154,0.45138888888888884,0.0,0.4,3.0
Antioxidant,LightGBM,0,2,337.8414341045991,13,3,16,0.46153846153846156,0.3032407407407407,-0.12403473458920847,0.2,3.0
Antioxidant,LogReg,0,3,333.7388808039932,13,4,16,0.3958333333333333,0.24497863247863247,-0.2182178902359924,0.2,4.0
Antioxidant,RandomForest,0,3,333.7388808039932,13,4,16,0.41666666666666663,0.2589285714285714,0.0,0.2,4.0
Antioxidant,MLP,0,3,333.7388808039932,13,4,16,0.6249999999999999,0.33878968253968256,-0.14907119849998599,0.2,4.0
Antioxidant,XGBoost,0,3,333.7388808039932,13,4,16,0.5833333333333333,0.34851190476190474,0.0,0.4,4.0
Antioxidant,LightGBM,0,3,333.7388808039932,13,4,16,0.3541666666666667,0.24523809523809523,0.0,0.2,4.0
Antioxidant,LogReg,0,4,336.55687453692025,13,3,15,0.5833333333333333,0.5,0.0,0.2,3.0
Antioxidant,RandomForest,0,4,336.55687453692025,13,3,15,0.5555555555555556,0.4935897435897436,0.0,0.2,3.0
Antioxidant,MLP,0,4,336.55687453692025,13,3,15,0.5555555555555556,0.4909090909090909,0.07537783614444091,0.2,3.0
Antioxidant,XGBoost,0,4,336.55687453692025,13,3,15,0.5277777777777777,0.33333333333333337,-0.1336306209562122,0.2,3.0
Antioxidant,LightGBM,0,4,336.55687453692025,13,3,15,0.2777777777777778,0.18937728937728937,-0.19611613513818402,0.2,3.0
Antioxidant,LogReg,1,0,344.5965320390314,13,2,16,0.6428571428571428,0.34090909090909094,0.30261376633440124,0.2,2.0
Antioxidant,RandomForest,1,0,344.5965320390314,13,2,16,0.5714285714285714,0.3269230769230769,0.0,0.2,2.0
Antioxidant,MLP,1,0,344.5965320390314,13,2,16,0.5714285714285714,0.2,-0.09759000729485333,0.2,2.0
Antioxidant,XGBoost,1,0,344.5965320390314,13,2,16,0.5357142857142858,0.3214285714285714,0.42857142857142855,0.2,2.0
Antioxidant,LightGBM,1,0,344.5965320390314,13,2,16,0.42857142857142855,0.19166666666666665,-0.14285714285714285,0.2,2.0
Antioxidant,LogReg,1,1,337.5925595070299,13,3,16,0.7692307692307692,0.4444444444444444,-0.12403473458920847,0.4,3.0
Antioxidant,RandomForest,1,1,337.5925595070299,13,3,16,0.7948717948717948,0.4206349206349207,0.0,0.4,3.0
Antioxidant,MLP,1,1,337.5925595070299,13,3,16,0.641025641025641,0.3075757575757576,-0.12403473458920847,0.4,3.0
Antioxidant,XGBoost,1,1,337.5925595070299,13,3,16,0.7692307692307693,0.3873015873015873,-0.12403473458920847,0.4,3.0
Antioxidant,LightGBM,1,1,337.5925595070299,13,3,16,0.3846153846153846,0.19461279461279463,-0.12403473458920847,0.0,3.0
Antioxidant,LogReg,1,2,337.8414341045991,13,3,16,0.6153846153846154,0.2757936507936508,-0.18156825980064073,0.0,3.0
Antioxidant,RandomForest,1,2,337.8414341045991,13,3,16,0.5384615384615384,0.2777777777777778,0.0,0.2,3.0
Antioxidant,MLP,1,2,337.8414341045991,13,3,16,0.3333333333333333,0.1824074074074074,-0.12403473458920847,0.0,3.0
Antioxidant,XGBoost,1,2,337.8414341045991,13,3,16,0.4871794871794871,0.2343304843304843,0.0,0.2,3.0
Antioxidant,LightGBM,1,2,337.8414341045991,13,3,16,0.3333333333333333,0.22489316239316237,-0.12403473458920847,0.2,3.0
Antioxidant,LogReg,1,3,333.7388808039932,13,4,16,0.6041666666666666,0.4367715617715618,0.0,0.4,4.0
Antioxidant,RandomForest,1,3,333.7388808039932,13,4,16,0.5208333333333333,0.3229437229437229,0.0,0.4,4.0
Antioxidant,MLP,1,3,333.7388808039932,13,4,16,0.5833333333333334,0.37651515151515147,0.07273929674533079,0.4,4.0
Antioxidant,XGBoost,1,3,333.7388808039932,13,4,16,0.25,0.20694444444444443,-0.2773500981126145,0.0,4.0
Antioxidant,LightGBM,1,3,333.7388808039932,13,4,16,0.0,0.16744505494505496,-0.2182178902359924,0.0,4.0
Antioxidant,LogReg,1,4,336.55687453692025,13,3,15,0.5555555555555556,0.2694805194805195,0.0,0.2,3.0
Antioxidant,RandomForest,1,4,336.55687453692025,13,3,15,0.6666666666666666,0.34444444444444444,0.0,0.4,3.0
Antioxidant,MLP,1,4,336.55687453692025,13,3,15,0.4444444444444445,0.22053872053872053,-0.25,0.0,3.0
Antioxidant,XGBoost,1,4,336.55687453692025,13,3,15,0.5277777777777778,0.28327228327228327,-0.19611613513818402,0.2,3.0
Antioxidant,LightGBM,1,4,336.55687453692025,13,3,15,0.2777777777777778,0.2253968253968254,-0.19611613513818402,0.2,3.0
Antioxidant,LogReg,2,0,341.58183680991453,13,2,16,0.6071428571428571,0.25757575757575757,0.30261376633440124,0.2,2.0
Antioxidant,RandomForest,2,0,341.58183680991453,13,2,16,0.4285714285714286,0.22916666666666666,0.0,0.2,2.0
Antioxidant,MLP,2,0,341.58183680991453,13,2,16,0.3214285714285714,0.1380952380952381,-0.14285714285714285,0.0,2.0
Antioxidant,XGBoost,2,0,341.58183680991453,13,2,16,0.42857142857142855,0.19166666666666665,-0.09759000729485333,0.2,2.0
Antioxidant,LightGBM,2,0,341.58183680991453,13,2,16,0.2857142857142857,0.12916666666666665,-0.18156825980064073,0.0,2.0
Antioxidant,LogReg,2,1,337.8414341045991,13,3,16,0.7692307692307693,0.42499999999999993,0.09245003270420485,0.4,3.0
Antioxidant,RandomForest,2,1,337.8414341045991,13,3,16,0.7435897435897436,0.5555555555555556,0.0,0.2,3.0
Antioxidant,MLP,2,1,337.8414341045991,13,3,16,0.6923076923076923,0.373015873015873,0.2219167619785609,0.2,3.0
Antioxidant,XGBoost,2,1,337.8414341045991,13,3,16,0.7948717948717948,0.611111111111111,0.30261376633440124,0.4,3.0
Antioxidant,LightGBM,2,1,337.8414341045991,13,3,16,0.5641025641025641,0.26111111111111107,-0.23076923076923078,0.2,3.0
Antioxidant,LogReg,2,2,337.8414341045991,13,3,16,0.5384615384615384,0.48333333333333334,0.09245003270420485,0.2,3.0
Antioxidant,RandomForest,2,2,337.8414341045991,13,3,16,0.5641025641025641,0.49523809523809526,0.0,0.2,3.0
Antioxidant,MLP,2,2,337.8414341045991,13,3,16,0.5641025641025641,0.3242424242424242,0.1794871794871795,0.2,3.0
