mutation_per_site,n_estimation,theta_per_site_median,theta_per_site_2.5%,theta_per_site_97.5%,year,Ne_median,Ne_2.5%,Ne_97.5%,Ne_12.5%,Ne_87.5%
7.821049921693513e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117292845956216,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.821049921693513e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117292845956216,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.821281905054135e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117325986436305,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.821281905054135e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117325986436305,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.821591887981418e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117370269711631,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.821591887981418e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117370269711631,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.822116402969676e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1174452004242394,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.822116402969676e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1174452004242394,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.823043580772383e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1175776543960547,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.823043580772383e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1175776543960547,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.823207476616135e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1176010680880193,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.823207476616135e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1176010680880193,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.825381893603995e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117911699086285,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.825381893603995e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.117911699086285,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.826296389211065e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1180423413158664,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.826296389211065e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1180423413158664,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.82639190583078e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1180559865472544,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.82639190583078e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1180559865472544,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.826515128566296e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1180735897951852,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.826515128566296e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1180735897951852,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.826928624213029e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1181326606018611,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.826928624213029e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1181326606018611,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.828103852755147e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1183005503935923,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.828103852755147e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1183005503935923,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.831412659325996e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1187732370465708,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.831412659325996e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1187732370465708,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.833333914040256e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.119047702005751,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.833333914040256e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.119047702005751,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.834734345811975e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1192477636874252,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.834734345811975e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1192477636874252,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.835051944759547e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1192931349656496,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.835051944759547e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1192931349656496,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.837385795498132e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.119626542214019,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.837385795498132e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.119626542214019,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.837419708292658e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1196313868989511,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.837419708292658e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1196313868989511,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838112951285031e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1197304216121473,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838112951285031e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1197304216121473,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838432847542536e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1197761210775052,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838432847542536e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1197761210775052,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838468714791325e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1197812449701894,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838468714791325e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1197812449701894,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838939548511314e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1198485069301878,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.838939548511314e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1198485069301878,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.839516049116091e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1199308641594414,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.839516049116091e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1199308641594414,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.839722407190112e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1199603438843018,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.839722407190112e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1199603438843018,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.839936617979468e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1199909454256385,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.839936617979468e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1199909454256385,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.840351337944342e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.120050191134906,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.840351337944342e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.120050191134906,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.841990183405164e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1202843119150234,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.841990183405164e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1202843119150234,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.84303698652997e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1204338552185673,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.84303698652997e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1204338552185673,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.844820738333663e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.120688676904809,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.844820738333663e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.120688676904809,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.845458358002655e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1207797654289506,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.845458358002655e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1207797654289506,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.845579893519552e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1207971276456503,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.845579893519552e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1207971276456503,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.846499916605477e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1209285595150682,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.846499916605477e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1209285595150682,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.848051284168364e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1211501834526234,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.848051284168364e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1211501834526234,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.848110119659931e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1211585885228472,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.848110119659931e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1211585885228472,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.848530662281377e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1212186660401968,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.848530662281377e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1212186660401968,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.85210920637286e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1217298866246943,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.85210920637286e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1217298866246943,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.856266735528383e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1223238193611975,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.856266735528383e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1223238193611975,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.856412536712117e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.122344648101731,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.856412536712117e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.122344648101731,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.856519427912159e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1223599182731656,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.856519427912159e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1223599182731656,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.857149118146005e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.122449874020858,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.857149118146005e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.122449874020858,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.857996966138234e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1225709951626048,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.857996966138234e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1225709951626048,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.859735173026263e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1228193104323232,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.859735173026263e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1228193104323232,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.860360766890681e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1229086809843831,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.860360766890681e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1229086809843831,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.860741123386591e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1229630176266558,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.860741123386591e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1229630176266558,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.861683061494557e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.123097580213508,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.861683061494557e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.123097580213508,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.864496554830173e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1234995078328818,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.864496554830173e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1234995078328818,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.864872813392849e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1235532590561212,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.864872813392849e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1235532590561212,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.866246203829793e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1237494576899705,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.866246203829793e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1237494576899705,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.867582844361507e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.123940406337358,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.867582844361507e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.123940406337358,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.869231788032623e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1241759697189462,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.869231788032623e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1241759697189462,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.86978199471666e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1242545706738087,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.86978199471666e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1242545706738087,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.873472078434568e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1247817254906527,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.873472078434568e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1247817254906527,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.874761877702982e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1249659825289977,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.874761877702982e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1249659825289977,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.87523027148558e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1250328959265117,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.87523027148558e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1250328959265117,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.875396874461753e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.125056696351679,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.875396874461753e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.125056696351679,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.876066197624763e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1251523139463946,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.876066197624763e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1251523139463946,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.876369622536808e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1251956603624012,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.876369622536808e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1251956603624012,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.877221918696775e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1253174169566822,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.877221918696775e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1253174169566822,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.87783189866438e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1254045569520543,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.87783189866438e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1254045569520543,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.882965550740588e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.126137935820084,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.882965550740588e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.126137935820084,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.883536489790188e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1262194985414555,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.883536489790188e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1262194985414555,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.884850039800896e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1264071485429852,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.884850039800896e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1264071485429852,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.884995389011252e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1264279127158932,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.884995389011252e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1264279127158932,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.885339177725743e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.126477025389392,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.885339177725743e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.126477025389392,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.886703139820137e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1266718771171624,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.886703139820137e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1266718771171624,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.88854702384129e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1269352891201845,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.88854702384129e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1269352891201845,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.891675666918061e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1273822381311516,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.891675666918061e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1273822381311516,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.89206200957918e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1274374299398828,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.89206200957918e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1274374299398828,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.892796914261975e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1275424163231391,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.892796914261975e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1275424163231391,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.894083382698268e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.127726197528324,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.894083382698268e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.127726197528324,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.896013969834618e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1280019956906595,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.896013969834618e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1280019956906595,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.896015799770383e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1280022571100548,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.896015799770383e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1280022571100548,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
7.899152225067143e-09,200,3.026038674371583e-06,1.4285357402903693e-06,8.00447432058198e-06,1.1284503178667349,108.0728097989851,51.0191335817989,285.8740828779279,70.80993786150096,183.9277315504697
